tech,region,step,hour,value
Solar_end_use,TX,1,411,0.0
Solar_end_use,TX,1,4110,0.141904
Solar_end_use,TX,1,4111,0.187448
Solar_end_use,TX,1,4112,0.487303
Solar_end_use,TX,1,4113,0.644232
Solar_end_use,TX,1,4114,0.688399
Solar_end_use,TX,1,4115,0.738245
Solar_end_use,TX,1,4116,0.721345
Solar_end_use,TX,1,4117,0.748455
Solar_end_use,TX,1,4118,0.699843
Solar_end_use,TX,1,4119,0.726418
Solar_end_use,TX,1,412,0.0
Solar_end_use,TX,1,4120,0.674054
Solar_end_use,TX,1,4121,0.555071
Solar_end_use,TX,1,4122,0.290001
Solar_end_use,TX,1,4123,0.219898
Solar_end_use,TX,1,4124,0.076587
Solar_end_use,TX,1,4125,0.00463
Solar_end_use,TX,1,4126,0.0
Solar_end_use,TX,1,4127,0.0
Solar_end_use,TX,1,4128,0.0
Solar_end_use,TX,1,4129,0.0
Solar_end_use,TX,1,413,0.0
Solar_end_use,TX,1,4130,0.0
Solar_end_use,TX,1,4131,0.0
Solar_end_use,TX,1,4132,0.0
Solar_end_use,TX,1,4133,0.006012
Solar_end_use,TX,1,4134,0.153855
Solar_end_use,TX,1,4135,0.155228
Solar_end_use,TX,1,4136,0.416163
Solar_end_use,TX,1,4137,0.558278
Solar_end_use,TX,1,4138,0.552474
Solar_end_use,TX,1,4139,0.559947
Solar_end_use,TX,1,414,0.0
Solar_end_use,TX,1,4140,0.593642
Solar_end_use,TX,1,4141,0.616735
Solar_end_use,TX,1,4142,0.547107
Solar_end_use,TX,1,4143,0.587172
Solar_end_use,TX,1,4144,0.614198
Solar_end_use,TX,1,4145,0.446099
Solar_end_use,TX,1,4146,0.234855
Solar_end_use,TX,1,4147,0.226121
Solar_end_use,TX,1,4148,0.050172
Solar_end_use,TX,1,4149,0.001524
Solar_end_use,TX,1,415,0.0
Solar_end_use,TX,1,4150,0.0
Solar_end_use,TX,1,4151,0.0
Solar_end_use,TX,1,4152,0.0
Solar_end_use,TX,1,4153,0.0
Solar_end_use,TX,1,4154,0.0
Solar_end_use,TX,1,4155,0.0
Solar_end_use,TX,1,4156,0.0
Solar_end_use,TX,1,4157,0.005151
Solar_end_use,TX,1,4158,0.109327
Solar_end_use,TX,1,4159,0.149136
Solar_end_use,TX,1,416,0.009233
Solar_end_use,TX,1,4160,0.300401
Solar_end_use,TX,1,4161,0.503141
Solar_end_use,TX,1,4162,0.549248
Solar_end_use,TX,1,4163,0.592122
Solar_end_use,TX,1,4164,0.63287
Solar_end_use,TX,1,4165,0.597563
Solar_end_use,TX,1,4166,0.658413
Solar_end_use,TX,1,4167,0.575142
Solar_end_use,TX,1,4168,0.605193
Solar_end_use,TX,1,4169,0.52021
Solar_end_use,TX,1,417,0.199621
Solar_end_use,TX,1,4170,0.273483
Solar_end_use,TX,1,4171,0.203589
Solar_end_use,TX,1,4172,0.06289
Solar_end_use,TX,1,4173,0.002277
Solar_end_use,TX,1,4174,0.0
Solar_end_use,TX,1,4175,0.0
Solar_end_use,TX,1,4176,0.0
Solar_end_use,TX,1,4177,0.0
Solar_end_use,TX,1,4178,0.0
Solar_end_use,TX,1,4179,0.0
Solar_end_use,TX,1,418,0.474371
Solar_end_use,TX,1,4180,0.0
Solar_end_use,TX,1,4181,0.004298
Solar_end_use,TX,1,4182,0.128944
Solar_end_use,TX,1,4183,0.150712
Solar_end_use,TX,1,4184,0.404533
Solar_end_use,TX,1,4185,0.577252
Solar_end_use,TX,1,4186,0.636893
Solar_end_use,TX,1,4187,0.663838
Solar_end_use,TX,1,4188,0.696744
Solar_end_use,TX,1,4189,0.624774
Solar_end_use,TX,1,419,0.503813
Solar_end_use,TX,1,4190,0.651314
Solar_end_use,TX,1,4191,0.681728
Solar_end_use,TX,1,4192,0.567991
Solar_end_use,TX,1,4193,0.556978
Solar_end_use,TX,1,4194,0.316904
Solar_end_use,TX,1,4195,0.176395
Solar_end_use,TX,1,4196,0.072889
Solar_end_use,TX,1,4197,0.001703
Solar_end_use,TX,1,4198,0.0
Solar_end_use,TX,1,4199,0.0
Solar_end_use,TX,1,42,0.0
Solar_end_use,TX,1,420,0.537501
Solar_end_use,TX,1,4200,0.0
Solar_end_use,TX,1,4201,0.0
Solar_end_use,TX,1,4202,0.0
Solar_end_use,TX,1,4203,0.0
Solar_end_use,TX,1,4204,0.0
Solar_end_use,TX,1,4205,0.004809
Solar_end_use,TX,1,4206,0.114519
Solar_end_use,TX,1,4207,0.162747
Solar_end_use,TX,1,4208,0.376146
Solar_end_use,TX,1,4209,0.567763
Solar_end_use,TX,1,421,0.627187
Solar_end_use,TX,1,4210,0.643152
Solar_end_use,TX,1,4211,0.68781
Solar_end_use,TX,1,4212,0.71786
Solar_end_use,TX,1,4213,0.680337
Solar_end_use,TX,1,4214,0.713806
Solar_end_use,TX,1,4215,0.725788
Solar_end_use,TX,1,4216,0.638291
Solar_end_use,TX,1,4217,0.570102
Solar_end_use,TX,1,4218,0.312089
Solar_end_use,TX,1,4219,0.228439
Solar_end_use,TX,1,422,0.570509
Solar_end_use,TX,1,4220,0.070692
Solar_end_use,TX,1,4221,0.001862
Solar_end_use,TX,1,4222,0.0
Solar_end_use,TX,1,4223,0.0
Solar_end_use,TX,1,4224,0.0
Solar_end_use,TX,1,4225,0.0
Solar_end_use,TX,1,4226,0.0
Solar_end_use,TX,1,4227,0.0
Solar_end_use,TX,1,4228,0.0
Solar_end_use,TX,1,4229,0.003751
Solar_end_use,TX,1,423,0.538189
Solar_end_use,TX,1,4230,0.147064
Solar_end_use,TX,1,4231,0.162468
Solar_end_use,TX,1,4232,0.432535
Solar_end_use,TX,1,4233,0.592975
Solar_end_use,TX,1,4234,0.650029
Solar_end_use,TX,1,4235,0.671502
Solar_end_use,TX,1,4236,0.676422
Solar_end_use,TX,1,4237,0.695073
Solar_end_use,TX,1,4238,0.677355
Solar_end_use,TX,1,4239,0.725258
Solar_end_use,TX,1,424,0.453061
Solar_end_use,TX,1,4240,0.662853
Solar_end_use,TX,1,4241,0.574388
Solar_end_use,TX,1,4242,0.311198
Solar_end_use,TX,1,4243,0.247984
Solar_end_use,TX,1,4244,0.067422
Solar_end_use,TX,1,4245,0.002209
Solar_end_use,TX,1,4246,0.0
Solar_end_use,TX,1,4247,0.0
Solar_end_use,TX,1,4248,0.0
Solar_end_use,TX,1,4249,0.0
Solar_end_use,TX,1,425,0.22772
Solar_end_use,TX,1,4250,0.0
Solar_end_use,TX,1,4251,0.0
Solar_end_use,TX,1,4252,0.0
Solar_end_use,TX,1,4253,0.008274
Solar_end_use,TX,1,4254,0.148157
Solar_end_use,TX,1,4255,0.168718
Solar_end_use,TX,1,4256,0.383687
Solar_end_use,TX,1,4257,0.541803
Solar_end_use,TX,1,4258,0.591091
Solar_end_use,TX,1,4259,0.629567
Solar_end_use,TX,1,426,0.001647
Solar_end_use,TX,1,4260,0.686635
Solar_end_use,TX,1,4261,0.790507
Solar_end_use,TX,1,4262,0.664594
Solar_end_use,TX,1,4263,0.642754
Solar_end_use,TX,1,4264,0.649613
Solar_end_use,TX,1,4265,0.541529
Solar_end_use,TX,1,4266,0.294936
Solar_end_use,TX,1,4267,0.203354
Solar_end_use,TX,1,4268,0.069894
Solar_end_use,TX,1,4269,0.003352
Solar_end_use,TX,1,427,0.0
Solar_end_use,TX,1,4270,0.0
Solar_end_use,TX,1,4271,0.0
Solar_end_use,TX,1,4272,0.0
Solar_end_use,TX,1,4273,0.0
Solar_end_use,TX,1,4274,0.0
Solar_end_use,TX,1,4275,0.0
Solar_end_use,TX,1,4276,0.0
Solar_end_use,TX,1,4277,0.006542
Solar_end_use,TX,1,4278,0.11826
Solar_end_use,TX,1,4279,0.164132
Solar_end_use,TX,1,428,0.0
Solar_end_use,TX,1,4280,0.351468
Solar_end_use,TX,1,4281,0.492549
Solar_end_use,TX,1,4282,0.534692
Solar_end_use,TX,1,4283,0.554606
Solar_end_use,TX,1,4284,0.59591
Solar_end_use,TX,1,4285,0.639803
Solar_end_use,TX,1,4286,0.635562
Solar_end_use,TX,1,4287,0.73206
Solar_end_use,TX,1,4288,0.641116
Solar_end_use,TX,1,4289,0.496728
Solar_end_use,TX,1,429,0.0
Solar_end_use,TX,1,4290,0.295375
Solar_end_use,TX,1,4291,0.192426
Solar_end_use,TX,1,4292,0.079846
Solar_end_use,TX,1,4293,0.001866
Solar_end_use,TX,1,4294,0.0
Solar_end_use,TX,1,4295,0.0
Solar_end_use,TX,1,4296,0.0
Solar_end_use,TX,1,4297,0.0
Solar_end_use,TX,1,4298,0.0
Solar_end_use,TX,1,4299,0.0
Solar_end_use,TX,1,43,0.0
Solar_end_use,TX,1,430,0.0
Solar_end_use,TX,1,4300,0.0
Solar_end_use,TX,1,4301,0.007283
Solar_end_use,TX,1,4302,0.167725
Solar_end_use,TX,1,4303,0.188727
Solar_end_use,TX,1,4304,0.526566
Solar_end_use,TX,1,4305,0.660286
Solar_end_use,TX,1,4306,0.729266
Solar_end_use,TX,1,4307,0.744223
Solar_end_use,TX,1,4308,0.755648
Solar_end_use,TX,1,4309,0.677822
Solar_end_use,TX,1,431,0.0
Solar_end_use,TX,1,4310,0.62521
Solar_end_use,TX,1,4311,0.690739
Solar_end_use,TX,1,4312,0.6574
Solar_end_use,TX,1,4313,0.56684
Solar_end_use,TX,1,4314,0.27421
Solar_end_use,TX,1,4315,0.18573
Solar_end_use,TX,1,4316,0.083257
Solar_end_use,TX,1,4317,0.004632
Solar_end_use,TX,1,4318,0.0
Solar_end_use,TX,1,4319,0.0
Solar_end_use,TX,1,432,0.0
Solar_end_use,TX,1,4320,0.0
Solar_end_use,TX,1,4321,0.0
Solar_end_use,TX,1,4322,0.0
Solar_end_use,TX,1,4323,0.0
Solar_end_use,TX,1,4324,0.0
Solar_end_use,TX,1,4325,0.007376
Solar_end_use,TX,1,4326,0.165056
Solar_end_use,TX,1,4327,0.198462
Solar_end_use,TX,1,4328,0.453824
Solar_end_use,TX,1,4329,0.650584
Solar_end_use,TX,1,433,0.0
Solar_end_use,TX,1,4330,0.676536
Solar_end_use,TX,1,4331,0.709182
Solar_end_use,TX,1,4332,0.693863
Solar_end_use,TX,1,4333,0.740953
Solar_end_use,TX,1,4334,0.637792
Solar_end_use,TX,1,4335,0.599625
Solar_end_use,TX,1,4336,0.626264
Solar_end_use,TX,1,4337,0.449544
Solar_end_use,TX,1,4338,0.242384
Solar_end_use,TX,1,4339,0.192654
Solar_end_use,TX,1,434,0.0
Solar_end_use,TX,1,4340,0.065975
Solar_end_use,TX,1,4341,0.004146
Solar_end_use,TX,1,4342,0.0
Solar_end_use,TX,1,4343,0.0
Solar_end_use,TX,1,4344,0.0
Solar_end_use,TX,1,4345,0.0
Solar_end_use,TX,1,4346,0.0
Solar_end_use,TX,1,4347,0.0
Solar_end_use,TX,1,4348,0.0
Solar_end_use,TX,1,4349,0.006554
Solar_end_use,TX,1,435,0.0
Solar_end_use,TX,1,4350,0.153716
Solar_end_use,TX,1,4351,0.145138
Solar_end_use,TX,1,4352,0.440991
Solar_end_use,TX,1,4353,0.653525
Solar_end_use,TX,1,4354,0.70691
Solar_end_use,TX,1,4355,0.761246
Solar_end_use,TX,1,4356,0.741516
Solar_end_use,TX,1,4357,0.760365
Solar_end_use,TX,1,4358,0.767463
Solar_end_use,TX,1,4359,0.747179
Solar_end_use,TX,1,436,0.0
Solar_end_use,TX,1,4360,0.696458
Solar_end_use,TX,1,4361,0.574455
Solar_end_use,TX,1,4362,0.33094
Solar_end_use,TX,1,4363,0.244038
Solar_end_use,TX,1,4364,0.072451
Solar_end_use,TX,1,4365,0.001068
Solar_end_use,TX,1,4366,0.0
Solar_end_use,TX,1,4367,0.0
Solar_end_use,TX,1,4368,0.0
Solar_end_use,TX,1,4369,0.0
Solar_end_use,TX,1,437,0.0
Solar_end_use,TX,1,4370,0.0
Solar_end_use,TX,1,4371,0.0
Solar_end_use,TX,1,4372,0.0
Solar_end_use,TX,1,4373,0.008825
Solar_end_use,TX,1,4374,0.138559
Solar_end_use,TX,1,4375,0.140761
Solar_end_use,TX,1,4376,0.381476
Solar_end_use,TX,1,4377,0.498281
Solar_end_use,TX,1,4378,0.481832
Solar_end_use,TX,1,4379,0.491653
Solar_end_use,TX,1,438,0.0
Solar_end_use,TX,1,4380,0.537087
Solar_end_use,TX,1,4381,0.525203
Solar_end_use,TX,1,4382,0.580921
Solar_end_use,TX,1,4383,0.57945
Solar_end_use,TX,1,4384,0.417482
Solar_end_use,TX,1,4385,0.386349
Solar_end_use,TX,1,4386,0.196668
Solar_end_use,TX,1,4387,0.147491
Solar_end_use,TX,1,4388,0.049155
Solar_end_use,TX,1,4389,0.000385
Solar_end_use,TX,1,439,0.0
Solar_end_use,TX,1,4390,0.0
Solar_end_use,TX,1,4391,0.0
Solar_end_use,TX,1,4392,0.0
Solar_end_use,TX,1,4393,0.0
Solar_end_use,TX,1,4394,0.0
Solar_end_use,TX,1,4395,0.0
Solar_end_use,TX,1,4396,0.0
Solar_end_use,TX,1,4397,0.010132
Solar_end_use,TX,1,4398,0.139048
Solar_end_use,TX,1,4399,0.137695
Solar_end_use,TX,1,44,0.0
Solar_end_use,TX,1,440,0.006676
Solar_end_use,TX,1,4400,0.369786
Solar_end_use,TX,1,4401,0.5228
Solar_end_use,TX,1,4402,0.523197
Solar_end_use,TX,1,4403,0.647063
Solar_end_use,TX,1,4404,0.654866
Solar_end_use,TX,1,4405,0.665142
Solar_end_use,TX,1,4406,0.658868
Solar_end_use,TX,1,4407,0.679007
Solar_end_use,TX,1,4408,0.660056
Solar_end_use,TX,1,4409,0.539509
Solar_end_use,TX,1,441,0.137138
Solar_end_use,TX,1,4410,0.275331
Solar_end_use,TX,1,4411,0.211502
Solar_end_use,TX,1,4412,0.070381
Solar_end_use,TX,1,4413,0.001298
Solar_end_use,TX,1,4414,0.0
Solar_end_use,TX,1,4415,0.0
Solar_end_use,TX,1,4416,0.0
Solar_end_use,TX,1,4417,0.0
Solar_end_use,TX,1,4418,0.0
Solar_end_use,TX,1,4419,0.0
Solar_end_use,TX,1,442,0.415805
Solar_end_use,TX,1,4420,0.0
Solar_end_use,TX,1,4421,0.005986
Solar_end_use,TX,1,4422,0.130329
Solar_end_use,TX,1,4423,0.169921
Solar_end_use,TX,1,4424,0.399968
Solar_end_use,TX,1,4425,0.640857
Solar_end_use,TX,1,4426,0.663326
Solar_end_use,TX,1,4427,0.683191
Solar_end_use,TX,1,4428,0.679636
Solar_end_use,TX,1,4429,0.691957
Solar_end_use,TX,1,443,0.318029
Solar_end_use,TX,1,4430,0.689799
Solar_end_use,TX,1,4431,0.685776
Solar_end_use,TX,1,4432,0.621944
Solar_end_use,TX,1,4433,0.525243
Solar_end_use,TX,1,4434,0.267617
Solar_end_use,TX,1,4435,0.192574
Solar_end_use,TX,1,4436,0.079119
Solar_end_use,TX,1,4437,0.001678
Solar_end_use,TX,1,4438,0.0
Solar_end_use,TX,1,4439,0.0
Solar_end_use,TX,1,444,0.358058
Solar_end_use,TX,1,4440,0.0
Solar_end_use,TX,1,4441,0.0
Solar_end_use,TX,1,4442,0.0
Solar_end_use,TX,1,4443,0.0
Solar_end_use,TX,1,4444,0.0
Solar_end_use,TX,1,4445,0.008011
Solar_end_use,TX,1,4446,0.149792
Solar_end_use,TX,1,4447,0.158776
Solar_end_use,TX,1,4448,0.447652
Solar_end_use,TX,1,4449,0.565915
Solar_end_use,TX,1,445,0.381276
Solar_end_use,TX,1,4450,0.655899
Solar_end_use,TX,1,4451,0.644136
Solar_end_use,TX,1,4452,0.622091
Solar_end_use,TX,1,4453,0.680746
Solar_end_use,TX,1,4454,0.72347
Solar_end_use,TX,1,4455,0.731149
Solar_end_use,TX,1,4456,0.720647
Solar_end_use,TX,1,4457,0.636026
Solar_end_use,TX,1,4458,0.330178
Solar_end_use,TX,1,4459,0.24738
Solar_end_use,TX,1,446,0.29183
Solar_end_use,TX,1,4460,0.06678
Solar_end_use,TX,1,4461,0.002267
Solar_end_use,TX,1,4462,0.0
Solar_end_use,TX,1,4463,0.0
Solar_end_use,TX,1,4464,0.0
Solar_end_use,TX,1,4465,0.0
Solar_end_use,TX,1,4466,0.0
Solar_end_use,TX,1,4467,0.0
Solar_end_use,TX,1,4468,0.0
Solar_end_use,TX,1,4469,0.007728
Solar_end_use,TX,1,447,0.324325
Solar_end_use,TX,1,4470,0.121319
Solar_end_use,TX,1,4471,0.153845
Solar_end_use,TX,1,4472,0.376588
Solar_end_use,TX,1,4473,0.505631
Solar_end_use,TX,1,4474,0.60006
Solar_end_use,TX,1,4475,0.663067
Solar_end_use,TX,1,4476,0.702496
Solar_end_use,TX,1,4477,0.683229
Solar_end_use,TX,1,4478,0.68595
Solar_end_use,TX,1,4479,0.672836
Solar_end_use,TX,1,448,0.293764
Solar_end_use,TX,1,4480,0.56132
Solar_end_use,TX,1,4481,0.509048
Solar_end_use,TX,1,4482,0.299949
Solar_end_use,TX,1,4483,0.169884
Solar_end_use,TX,1,4484,0.065742
Solar_end_use,TX,1,4485,0.000632
Solar_end_use,TX,1,4486,0.0
Solar_end_use,TX,1,4487,0.0
Solar_end_use,TX,1,4488,0.0
Solar_end_use,TX,1,4489,0.0
Solar_end_use,TX,1,449,0.155001
Solar_end_use,TX,1,4490,0.0
Solar_end_use,TX,1,4491,0.0
Solar_end_use,TX,1,4492,0.0
Solar_end_use,TX,1,4493,0.004928
Solar_end_use,TX,1,4494,0.145586
Solar_end_use,TX,1,4495,0.162964
Solar_end_use,TX,1,4496,0.417668
Solar_end_use,TX,1,4497,0.550647
Solar_end_use,TX,1,4498,0.675031
Solar_end_use,TX,1,4499,0.61808
Solar_end_use,TX,1,45,0.0
Solar_end_use,TX,1,450,0.001031
Solar_end_use,TX,1,4500,0.60464
Solar_end_use,TX,1,4501,0.699822
Solar_end_use,TX,1,4502,0.618469
Solar_end_use,TX,1,4503,0.635011
Solar_end_use,TX,1,4504,0.591205
Solar_end_use,TX,1,4505,0.522317
Solar_end_use,TX,1,4506,0.306468
Solar_end_use,TX,1,4507,0.218298
Solar_end_use,TX,1,4508,0.089092
Solar_end_use,TX,1,4509,0.001761
Solar_end_use,TX,1,451,0.0
Solar_end_use,TX,1,4510,0.0
Solar_end_use,TX,1,4511,0.0
Solar_end_use,TX,1,4512,0.0
Solar_end_use,TX,1,4513,0.0
Solar_end_use,TX,1,4514,0.0
Solar_end_use,TX,1,4515,0.0
Solar_end_use,TX,1,4516,0.0
Solar_end_use,TX,1,4517,0.009088
Solar_end_use,TX,1,4518,0.145327
Solar_end_use,TX,1,4519,0.158833
Solar_end_use,TX,1,452,0.0
Solar_end_use,TX,1,4520,0.401872
Solar_end_use,TX,1,4521,0.624647
Solar_end_use,TX,1,4522,0.651347
Solar_end_use,TX,1,4523,0.621786
Solar_end_use,TX,1,4524,0.600181
Solar_end_use,TX,1,4525,0.550384
Solar_end_use,TX,1,4526,0.581
Solar_end_use,TX,1,4527,0.50722
Solar_end_use,TX,1,4528,0.521928
Solar_end_use,TX,1,4529,0.458915
Solar_end_use,TX,1,453,0.0
Solar_end_use,TX,1,4530,0.281607
Solar_end_use,TX,1,4531,0.13882
Solar_end_use,TX,1,4532,0.072419
Solar_end_use,TX,1,4533,0.002043
Solar_end_use,TX,1,4534,0.0
Solar_end_use,TX,1,4535,0.0
Solar_end_use,TX,1,4536,0.0
Solar_end_use,TX,1,4537,0.0
Solar_end_use,TX,1,4538,0.0
Solar_end_use,TX,1,4539,0.0
Solar_end_use,TX,1,454,0.0
Solar_end_use,TX,1,4540,0.0
Solar_end_use,TX,1,4541,0.006799
Solar_end_use,TX,1,4542,0.120836
Solar_end_use,TX,1,4543,0.170235
Solar_end_use,TX,1,4544,0.457776
Solar_end_use,TX,1,4545,0.681817
Solar_end_use,TX,1,4546,0.697819
Solar_end_use,TX,1,4547,0.658293
Solar_end_use,TX,1,4548,0.688057
Solar_end_use,TX,1,4549,0.679733
Solar_end_use,TX,1,455,0.0
Solar_end_use,TX,1,4550,0.709896
Solar_end_use,TX,1,4551,0.643448
Solar_end_use,TX,1,4552,0.662062
Solar_end_use,TX,1,4553,0.58634
Solar_end_use,TX,1,4554,0.317135
Solar_end_use,TX,1,4555,0.220649
Solar_end_use,TX,1,4556,0.082203
Solar_end_use,TX,1,4557,0.001899
Solar_end_use,TX,1,4558,0.0
Solar_end_use,TX,1,4559,0.0
Solar_end_use,TX,1,456,0.0
Solar_end_use,TX,1,4560,0.0
Solar_end_use,TX,1,4561,0.0
Solar_end_use,TX,1,4562,0.0
Solar_end_use,TX,1,4563,0.0
Solar_end_use,TX,1,4564,0.0
Solar_end_use,TX,1,4565,0.009151
Solar_end_use,TX,1,4566,0.146476
Solar_end_use,TX,1,4567,0.170071
Solar_end_use,TX,1,4568,0.424441
Solar_end_use,TX,1,4569,0.574148
Solar_end_use,TX,1,457,0.0
Solar_end_use,TX,1,4570,0.722657
Solar_end_use,TX,1,4571,0.652879
Solar_end_use,TX,1,4572,0.787279
Solar_end_use,TX,1,4573,0.749391
Solar_end_use,TX,1,4574,0.790343
Solar_end_use,TX,1,4575,0.687426
Solar_end_use,TX,1,4576,0.671318
Solar_end_use,TX,1,4577,0.587981
Solar_end_use,TX,1,4578,0.295979
Solar_end_use,TX,1,4579,0.189886
Solar_end_use,TX,1,458,0.0
Solar_end_use,TX,1,4580,0.065748
Solar_end_use,TX,1,4581,0.000895
Solar_end_use,TX,1,4582,0.0
Solar_end_use,TX,1,4583,0.0
Solar_end_use,TX,1,4584,0.0
Solar_end_use,TX,1,4585,0.0
Solar_end_use,TX,1,4586,0.0
Solar_end_use,TX,1,4587,0.0
Solar_end_use,TX,1,4588,0.0
Solar_end_use,TX,1,4589,0.007387
Solar_end_use,TX,1,459,0.0
Solar_end_use,TX,1,4590,0.127781
Solar_end_use,TX,1,4591,0.161354
Solar_end_use,TX,1,4592,0.332195
Solar_end_use,TX,1,4593,0.512318
Solar_end_use,TX,1,4594,0.605659
Solar_end_use,TX,1,4595,0.618057
Solar_end_use,TX,1,4596,0.665558
Solar_end_use,TX,1,4597,0.63556
Solar_end_use,TX,1,4598,0.692667
Solar_end_use,TX,1,4599,0.661003
Solar_end_use,TX,1,46,0.0
Solar_end_use,TX,1,460,0.0
Solar_end_use,TX,1,4600,0.60506
Solar_end_use,TX,1,4601,0.467073
Solar_end_use,TX,1,4602,0.284188
Solar_end_use,TX,1,4603,0.195351
Solar_end_use,TX,1,4604,0.083122
Solar_end_use,TX,1,4605,0.002299
Solar_end_use,TX,1,4606,0.0
Solar_end_use,TX,1,4607,0.0
Solar_end_use,TX,1,4608,0.0
Solar_end_use,TX,1,4609,0.0
Solar_end_use,TX,1,461,0.0
Solar_end_use,TX,1,4610,0.0
Solar_end_use,TX,1,4611,0.0
Solar_end_use,TX,1,4612,0.0
Solar_end_use,TX,1,4613,0.008287
Solar_end_use,TX,1,4614,0.143429
Solar_end_use,TX,1,4615,0.13515
Solar_end_use,TX,1,4616,0.392399
Solar_end_use,TX,1,4617,0.52653
Solar_end_use,TX,1,4618,0.644236
Solar_end_use,TX,1,4619,0.674354
Solar_end_use,TX,1,462,0.0
Solar_end_use,TX,1,4620,0.707493
Solar_end_use,TX,1,4621,0.75761
Solar_end_use,TX,1,4622,0.717439
Solar_end_use,TX,1,4623,0.767447
Solar_end_use,TX,1,4624,0.754377
Solar_end_use,TX,1,4625,0.644371
Solar_end_use,TX,1,4626,0.328861
Solar_end_use,TX,1,4627,0.243151
Solar_end_use,TX,1,4628,0.071945
Solar_end_use,TX,1,4629,0.001425
Solar_end_use,TX,1,463,0.0
Solar_end_use,TX,1,4630,0.0
Solar_end_use,TX,1,4631,0.0
Solar_end_use,TX,1,4632,0.0
Solar_end_use,TX,1,4633,0.0
Solar_end_use,TX,1,4634,0.0
Solar_end_use,TX,1,4635,0.0
Solar_end_use,TX,1,4636,0.0
Solar_end_use,TX,1,4637,0.010445
Solar_end_use,TX,1,4638,0.141138
Solar_end_use,TX,1,4639,0.179974
Solar_end_use,TX,1,464,0.007884
Solar_end_use,TX,1,4640,0.473403
Solar_end_use,TX,1,4641,0.646525
Solar_end_use,TX,1,4642,0.720199
Solar_end_use,TX,1,4643,0.75241
Solar_end_use,TX,1,4644,0.754972
Solar_end_use,TX,1,4645,0.748669
Solar_end_use,TX,1,4646,0.807092
Solar_end_use,TX,1,4647,0.708593
Solar_end_use,TX,1,4648,0.728803
Solar_end_use,TX,1,4649,0.630759
Solar_end_use,TX,1,465,0.122626
Solar_end_use,TX,1,4650,0.365589
Solar_end_use,TX,1,4651,0.23248
Solar_end_use,TX,1,4652,0.055441
Solar_end_use,TX,1,4653,0.001673
Solar_end_use,TX,1,4654,0.0
Solar_end_use,TX,1,4655,0.0
Solar_end_use,TX,1,4656,0.0
Solar_end_use,TX,1,4657,0.0
Solar_end_use,TX,1,4658,0.0
Solar_end_use,TX,1,4659,0.0
Solar_end_use,TX,1,466,0.371178
Solar_end_use,TX,1,4660,0.0
Solar_end_use,TX,1,4661,0.007035
Solar_end_use,TX,1,4662,0.121197
Solar_end_use,TX,1,4663,0.159418
Solar_end_use,TX,1,4664,0.450508
Solar_end_use,TX,1,4665,0.600953
Solar_end_use,TX,1,4666,0.654432
Solar_end_use,TX,1,4667,0.737024
Solar_end_use,TX,1,4668,0.766051
Solar_end_use,TX,1,4669,0.762554
Solar_end_use,TX,1,467,0.360653
Solar_end_use,TX,1,4670,0.73191
Solar_end_use,TX,1,4671,0.731884
Solar_end_use,TX,1,4672,0.677732
Solar_end_use,TX,1,4673,0.601036
Solar_end_use,TX,1,4674,0.30925
Solar_end_use,TX,1,4675,0.23267
Solar_end_use,TX,1,4676,0.069848
Solar_end_use,TX,1,4677,0.000949
Solar_end_use,TX,1,4678,0.0
Solar_end_use,TX,1,4679,0.0
Solar_end_use,TX,1,468,0.336531
Solar_end_use,TX,1,4680,0.0
Solar_end_use,TX,1,4681,0.0
Solar_end_use,TX,1,4682,0.0
Solar_end_use,TX,1,4683,0.0
Solar_end_use,TX,1,4684,0.0
Solar_end_use,TX,1,4685,0.006766
Solar_end_use,TX,1,4686,0.123799
Solar_end_use,TX,1,4687,0.151664
Solar_end_use,TX,1,4688,0.42859
Solar_end_use,TX,1,4689,0.65339
Solar_end_use,TX,1,469,0.355666
Solar_end_use,TX,1,4690,0.665831
Solar_end_use,TX,1,4691,0.745593
Solar_end_use,TX,1,4692,0.717988
Solar_end_use,TX,1,4693,0.729567
Solar_end_use,TX,1,4694,0.709543
Solar_end_use,TX,1,4695,0.675894
Solar_end_use,TX,1,4696,0.627122
Solar_end_use,TX,1,4697,0.576485
Solar_end_use,TX,1,4698,0.301164
Solar_end_use,TX,1,4699,0.204886
Solar_end_use,TX,1,47,0.0
Solar_end_use,TX,1,470,0.337455
Solar_end_use,TX,1,4700,0.056246
Solar_end_use,TX,1,4701,0.000715
Solar_end_use,TX,1,4702,0.0
Solar_end_use,TX,1,4703,0.0
Solar_end_use,TX,1,4704,0.0
Solar_end_use,TX,1,4705,0.0
Solar_end_use,TX,1,4706,0.0
Solar_end_use,TX,1,4707,0.0
Solar_end_use,TX,1,4708,0.0
Solar_end_use,TX,1,4709,0.002593
Solar_end_use,TX,1,471,0.347271
Solar_end_use,TX,1,4710,0.109285
Solar_end_use,TX,1,4711,0.156036
Solar_end_use,TX,1,4712,0.427004
Solar_end_use,TX,1,4713,0.621761
Solar_end_use,TX,1,4714,0.689582
Solar_end_use,TX,1,4715,0.671652
Solar_end_use,TX,1,4716,0.749321
Solar_end_use,TX,1,4717,0.749262
Solar_end_use,TX,1,4718,0.699282
Solar_end_use,TX,1,4719,0.68644
Solar_end_use,TX,1,472,0.343236
Solar_end_use,TX,1,4720,0.602346
