region,hour,Load
TX,3289,17.084671308654176
TX,3290,16.566208675179702
TX,3291,16.292100810940696
TX,3292,16.222467718705634
TX,3293,16.485249476954483
TX,3294,17.226523893935045
TX,3295,18.27983130274622
TX,3296,19.27368685926804
TX,3297,19.784915874074162
TX,3298,20.078777012585714
TX,3299,20.29891231575223
TX,3300,20.507522352939226
TX,3301,20.618362841471154
TX,3302,20.729655220829088
TX,3303,20.73211579265452
TX,3304,20.777037249684238
TX,3305,20.916891992542542
TX,3306,21.053135762099725
TX,3307,21.040129980743306
TX,3308,20.945574910658685
TX,3309,20.824306291891144
TX,3310,20.341004603591827
TX,3311,19.177537687024387
TX,3312,18.023118895317968
TX,3313,17.27988245329026
TX,3314,16.740172811672636
TX,3315,16.41661047811941
TX,3316,16.330978505105612
TX,3317,16.576025766887053
TX,3318,17.271135131209768
TX,3319,18.316751767508393
TX,3320,19.367586196454617
TX,3321,19.921384931485267
TX,3322,20.31161746586502
TX,3323,20.69075713733502
TX,3324,20.952195026678538
TX,3325,21.10459717019734
TX,3326,21.173143673802166
TX,3327,21.120371284547296
TX,3328,21.12566471053124
TX,3329,21.226156064621293
TX,3330,21.331764390933696
TX,3331,21.25322079493416
TX,3332,21.11092162770476
TX,3333,20.98172431329436
TX,3334,20.50142246505464
TX,3335,19.379365718492856
TX,3336,18.239999940661434
TX,3337,17.14546500918149
TX,3338,16.63384859525493
TX,3339,16.354932134376647
TX,3340,16.280840927506546
TX,3341,16.529400219275495
TX,3342,17.260382783895167
TX,3343,18.34590147968413
TX,3344,19.36799236602891
TX,3345,19.81209926513339
TX,3346,20.045732226418217
TX,3347,20.210012794456922
TX,3348,20.301174074140157
TX,3349,20.368228256001395
TX,3350,20.412028217323453
TX,3351,20.380849211308142
TX,3352,20.36819673807184
TX,3353,20.46612613059122
TX,3354,20.597655819172694
TX,3355,20.610304153683355
TX,3356,20.53930775748445
TX,3357,20.482123585901256
TX,3358,20.15876448265863
TX,3359,19.07987038358372
TX,3360,17.964888734229657
TX,3361,17.064236504270408
TX,3362,16.549467671022153
TX,3363,16.25000189183845
TX,3364,16.14592078839104
TX,3365,16.39026805894467
TX,3366,17.070243736945578
TX,3367,18.05531496240918
TX,3368,18.993545178071418
TX,3369,19.41300907579619
TX,3370,19.684644650359328
TX,3371,19.94542883737165
TX,3372,20.1612727820808
TX,3373,20.274357129343016
TX,3374,20.388537988932235
TX,3375,20.41564866757254
TX,3376,20.494218494142242
TX,3377,20.688560380505788
TX,3378,20.881561169511805
TX,3379,20.88935916220986
TX,3380,20.750375721976273
TX,3381,20.521843954955575
TX,3382,20.04605500257939
TX,3383,18.95464132062118
TX,3384,17.85710068021903
TX,3385,17.195136585060165
TX,3386,16.66941461557032
TX,3387,16.394277930971654
TX,3388,16.280893417837998
TX,3389,16.499128388241875
TX,3390,17.136051970036313
TX,3391,18.12181871690874
TX,3392,19.071127030686142
TX,3393,19.55807628160433
TX,3394,19.98827051076754
TX,3395,20.31598431546932
TX,3396,20.59676113584069
TX,3397,20.83929730564973
TX,3398,21.024415240509768
TX,3399,21.11875168373428
TX,3400,21.191479113077722
TX,3401,21.388190670970875
TX,3402,21.57775965842121
TX,3403,21.5741971216924
TX,3404,21.378460774443216
TX,3405,21.172259420239293
TX,3406,20.621756785901788
TX,3407,19.415536308825263
TX,3408,18.20789608835358
TX,3409,17.304712717420866
TX,3410,16.769855115988367
TX,3411,16.467557413056227
TX,3412,16.366550383925333
TX,3413,16.608458827897113
TX,3414,17.320430985659314
TX,3415,18.356823484646338
TX,3416,19.38787989110812
TX,3417,19.88170751389903
TX,3418,20.166903955395362
TX,3419,20.438206063699482
TX,3420,20.660846649243148
TX,3421,20.799673239208644
TX,3422,20.92390601094661
TX,3423,20.953746722955856
TX,3424,21.0122555570355
TX,3425,21.141761850586256
TX,3426,21.28389433569105
TX,3427,21.251274448921514
TX,3428,21.163986255656337
TX,3429,21.020389309998198
TX,3430,20.599191506417355
TX,3431,19.438041596092226
TX,3432,18.222648189608105
TX,3433,17.067366705714242
TX,3434,16.55621118663006
TX,3435,16.272006041796555
TX,3436,16.203481506942115
TX,3437,16.46841318076878
TX,3438,17.236967613366986
TX,3439,18.36348372402532
TX,3440,19.402692322846626
TX,3441,19.85669257271313
TX,3442,20.155916067138687
TX,3443,20.42383966473096
TX,3444,20.60982470742277
TX,3445,20.774081155560907
TX,3446,20.892218122325538
TX,3447,20.920435787198212
TX,3448,20.939530456232795
TX,3449,21.08784861494242
TX,3450,21.242351809086497
TX,3451,21.21392526971553
TX,3452,21.080712426961007
TX,3453,20.908500476972844
TX,3454,20.434505393743187
TX,3455,19.281363780577447
TX,3456,18.080740590395003
TX,3457,17.27799162658543
TX,3458,16.722644681157497
TX,3459,16.41951194927142
TX,3460,16.311919568515457
TX,3461,16.545003277520568
TX,3462,17.241298801790354
TX,3463,18.29254105744251
TX,3464,19.310770172604855
TX,3465,19.823295205563014
TX,3466,20.13871729126983
TX,3467,20.368496795628012
TX,3468,20.582658699656935
TX,3469,20.721785636799833
TX,3470,20.840961703688105
TX,3471,20.8739131897639
TX,3472,20.89185829193935
TX,3473,21.016555255797787
TX,3474,21.14382903518975
TX,3475,21.106234987421267
TX,3476,21.02151833496626
TX,3477,20.83493335594635
TX,3478,20.376593468981323
TX,3479,19.23123128733677
TX,3480,18.05274415634783
TX,3481,17.415155928317937
TX,3482,16.856028546313507
TX,3483,16.508457918832793
TX,3484,16.396180712481332
TX,3485,16.608758614109547
TX,3486,17.254183094831067
TX,3487,18.273841808204608
TX,3488,19.3192415818999
TX,3489,19.842535985028025
TX,3490,20.14915985253096
TX,3491,20.37767565949877
TX,3492,20.543064616057965
TX,3493,20.66144203854449
TX,3494,20.75728259127675
TX,3495,20.795282058091324
TX,3496,20.83629566735408
TX,3497,21.0186360880412
TX,3498,21.1782003526361
TX,3499,21.194804408758184
TX,3500,21.09484881576567
TX,3501,20.892876332582922
TX,3502,20.438106039152874
TX,3503,19.32456835130923
TX,3504,18.137531331756566
TX,3505,17.34845999579565
TX,3506,16.788108801241798
TX,3507,16.458139819802387
TX,3508,16.35730030465652
TX,3509,16.551657245047995
TX,3510,17.153456385794485
TX,3511,18.102709747500448
TX,3512,19.12136525261772
TX,3513,19.731038362460943
TX,3514,20.18405950515853
TX,3515,20.528521763620017
TX,3516,20.73852764836211
TX,3517,20.88820789373808
TX,3518,20.945473625685207
TX,3519,20.968638823600607
TX,3520,21.006708674067156
TX,3521,21.17263160863324
TX,3522,21.330333071553365
TX,3523,21.331111904469434
TX,3524,21.16520514627332
TX,3525,20.947980500124775
TX,3526,20.47838716069735
TX,3527,19.402975606924592
TX,3528,18.247471389872445
TX,3529,17.230431744175917
TX,3530,16.7052417725047
TX,3531,16.394626966396032
TX,3532,16.27406115538051
TX,3533,16.482420762820166
TX,3534,17.11228841781384
TX,3535,18.118922933153925
TX,3536,19.122917557551464
TX,3537,19.641425926821565
TX,3538,19.949019001729834
TX,3539,20.201611399879145
TX,3540,20.395980388258057
TX,3541,20.568610216529695
TX,3542,20.69640498164046
TX,3543,20.741423100958176
TX,3544,20.799077520869357
TX,3545,20.95410084471706
TX,3546,21.139329468047407
TX,3547,21.12306187689815
TX,3548,21.012412878088043
TX,3549,20.837709599108866
TX,3550,20.400069735093766
TX,3551,19.344460818003228
TX,3552,18.156366454909993
TX,3553,17.20096919399449
TX,3554,16.651193221362224
TX,3555,16.343695820633155
TX,3556,16.23447094049264
TX,3557,16.436105719685656
TX,3558,16.99587428977061
TX,3559,17.83322269127385
TX,3560,18.75476665579829
TX,3561,19.423369036466177
TX,3562,19.9269666871735
TX,3563,20.349164233254097
TX,3564,20.648995409349016
TX,3565,20.869108295048484
TX,3566,21.005362071063402
TX,3567,21.081964197160488
TX,3568,21.209108952868228
TX,3569,21.4512000074427
TX,3570,21.660555408222834
TX,3571,21.656692996980837
TX,3572,21.496888510538742
TX,3573,21.191660900740285
TX,3574,20.639863432648035
TX,3575,19.464677435532185
TX,3576,18.279233301552697
TX,3577,17.409739751728132
TX,3578,16.84554935936686
TX,3579,16.527481680099232
TX,3580,16.419076274567608
TX,3581,16.63329794758848
TX,3582,17.279315158751984
TX,3583,18.250098821054998
TX,3584,19.2987478383126
TX,3585,19.989617526275737
TX,3586,20.41247971798265
TX,3587,20.77155747381833
TX,3588,21.09002235932602
TX,3589,21.292383367493237
TX,3590,21.49761516690742
TX,3591,21.578482385206627
TX,3592,21.707029168593966
TX,3593,21.910152311915407
TX,3594,22.07821833367243
TX,3595,22.031582302865974
TX,3596,21.822537934331447
TX,3597,21.55246297772302
TX,3598,21.039418042182476
TX,3599,19.906133949885305
TX,3600,18.676766716659444
TX,3601,17.52548777396486
TX,3602,16.960777458384804
TX,3603,16.633493165134382
TX,3604,16.522439025747484
TX,3605,16.75268916551486
TX,3606,17.433776896731228
TX,3607,18.456648798337813
TX,3608,19.461610041008818
TX,3609,20.003811801105932
TX,3610,20.430560016388892
TX,3611,20.864841455719326
TX,3612,21.222497372314226
TX,3613,21.47387829243962
TX,3614,21.677129244640657
TX,3615,21.766676573808272
TX,3616,21.825938369884017
TX,3617,22.01583913103425
TX,3618,22.13452087506316
TX,3619,22.065819388396875
TX,3620,21.829821297832886
TX,3621,21.52133801292925
TX,3622,20.9585481408723
TX,3623,19.73626635103144
TX,3624,18.5139935494364
TX,3625,19.097998180347673
TX,3626,18.3401639630399
TX,3627,17.811640692148085
TX,3628,17.571722324981494
TX,3629,17.688327549330644
TX,3630,18.023050303112967
TX,3631,18.707445582302057
TX,3632,19.670205435944027
TX,3633,20.513545127572385
TX,3634,21.17681447370464
TX,3635,21.86468209002436
TX,3636,22.447480502980905
TX,3637,22.937288305438
TX,3638,23.334255870510972
TX,3639,23.57780257645345
TX,3640,23.936186788207067
TX,3641,24.267533194552485
TX,3642,24.349889859897697
TX,3643,24.437293901501427
TX,3644,24.255055339408376
TX,3645,23.66360528738789
TX,3646,22.89998800049047
TX,3647,21.61402145883212
TX,3648,20.127176954746467
TX,3649,19.037129565907914
TX,3650,18.254697729807948
TX,3651,17.74288070152921
TX,3652,17.48566347413253
TX,3653,17.567583037049065
TX,3654,17.869999263597727
TX,3655,18.47959993447402
TX,3656,19.425556101512843
TX,3657,20.049937201181443
TX,3658,20.582908034043044
TX,3659,21.104696263447337
TX,3660,21.52547047542039
TX,3661,21.959961454244674
TX,3662,22.33520042713473
TX,3663,22.66982731938071
TX,3664,22.921888196040662
TX,3665,23.28844265715631
TX,3666,23.536392142705548
TX,3667,23.595449016896684
TX,3668,23.650443386532373
TX,3669,23.25698924232575
TX,3670,22.67956349118678
TX,3671,21.492668445241584
TX,3672,20.041723444306026
TX,3673,18.631254932730116
TX,3674,17.91378621577061
TX,3675,17.418799289578295
TX,3676,17.193389941749725
TX,3677,17.316074373294594
TX,3678,17.64115777955807
TX,3679,18.309832442655303
TX,3680,19.292745853284917
TX,3681,20.005993178892826
TX,3682,20.64782593249004
TX,3683,21.338316253337812
TX,3684,21.84412586491085
TX,3685,22.329619857649288
TX,3686,22.805903266143915
TX,3687,23.179820919488915
TX,3688,23.510583483959323
TX,3689,23.90137407314179
TX,3690,24.133471977736075
TX,3691,24.162383615087194
TX,3692,24.104308915199343
TX,3693,23.56829844456819
TX,3694,22.858937131075365
TX,3695,21.47761165069432
TX,3696,19.987142376466117
TX,3697,19.179121945265056
TX,3698,18.36080095783119
TX,3699,17.83327937009289
TX,3700,17.578563597170803
TX,3701,17.676205445866735
TX,3702,17.96894009037336
TX,3703,18.604511568412736
TX,3704,19.572619488068145
TX,3705,20.445113599779845
TX,3706,21.335184464453082
TX,3707,22.22491905571612
TX,3708,22.971570577172027
TX,3709,23.607780493675865
TX,3710,24.15245609824542
TX,3711,24.60401327651856
TX,3712,24.967958251891258
TX,3713,25.351626757913113
TX,3714,25.540543115539464
TX,3715,25.491009590940607
TX,3716,25.290796165854378
TX,3717,24.601963726828963
TX,3718,23.692394657569707
TX,3719,22.24033832987128
TX,3720,20.65096846992794
TX,3721,19.340674491642954
TX,3722,18.589238586808463
TX,3723,18.043895141022332
TX,3724,17.75162355544064
TX,3725,17.820844184319697
TX,3726,18.11665915125558
TX,3727,18.755824393954104
TX,3728,19.74142201205406
TX,3729,20.59895815985373
TX,3730,21.377080818043495
TX,3731,22.23659096798388
TX,3732,23.01011678297261
TX,3733,23.70158160901361
TX,3734,24.23449941481538
TX,3735,24.68206956215581
TX,3736,24.99514829680207
TX,3737,25.369167738840336
TX,3738,25.53304641918596
TX,3739,25.527821770369638
TX,3740,25.323858335247028
TX,3741,24.689496450182798
TX,3742,23.914779774848718
TX,3743,22.5213957343366
TX,3744,20.948000507031622
TX,3745,19.264177638299767
TX,3746,18.46424322998229
TX,3747,17.910403668162132
TX,3748,17.683492373150994
TX,3749,17.767319630882753
TX,3750,18.07201140477972
TX,3751,18.765509994369527
TX,3752,19.771531985977138
TX,3753,20.501692689018544
TX,3754,21.100576805567968
TX,3755,21.752266369324754
TX,3756,22.38186258327495
TX,3757,22.88704845548783
TX,3758,23.35714431340048
TX,3759,23.724488107443914
TX,3760,24.076331649580567
TX,3761,24.469781264469226
TX,3762,24.685647825006324
TX,3763,24.696484643980032
TX,3764,24.640996091186956
TX,3765,24.169769287991475
TX,3766,23.55027367059995
TX,3767,22.237689639082525
TX,3768,20.694608193249206
TX,3769,19.234515800995712
TX,3770,18.45725422740141
TX,3771,17.920521347901715
TX,3772,17.6795771554472
TX,3773,17.807790538929176
TX,3774,18.198722836575254
TX,3775,18.932540779621554
TX,3776,19.9722062692205
TX,3777,20.66458412558652
TX,3778,21.256042602230398
TX,3779,21.877809057178364
TX,3780,22.48594062439492
TX,3781,23.041709308851562
TX,3782,23.517894903766816
TX,3783,23.824375336383834
TX,3784,24.215016032900067
TX,3785,24.536073078959195
TX,3786,24.71066205406193
TX,3787,24.698647791180328
TX,3788,24.55717109652118
TX,3789,24.040645332145264
TX,3790,23.409986029333492
TX,3791,22.099798709153223
TX,3792,20.593323222038403
TX,3793,19.35639172497762
TX,3794,18.53143310555523
TX,3795,18.00162583956213
TX,3796,17.749197411784156
TX,3797,17.838918505199807
TX,3798,18.171278120734176
TX,3799,18.829260406005996
TX,3800,19.792778872326107
TX,3801,20.441084077715775
TX,3802,20.986670132466347
TX,3803,21.66756750451909
TX,3804,22.273552995068712
TX,3805,22.823085836686996
TX,3806,23.31601582214192
TX,3807,23.6949584304461
TX,3808,23.998790930033255
TX,3809,24.344494095553088
TX,3810,24.554548760101156
TX,3811,24.628678872723512
TX,3812,24.511516850629466
TX,3813,24.002994943066955
TX,3814,23.256312265311752
TX,3815,21.954071307734573
TX,3816,20.496319976830737
TX,3817,19.4835456454967
TX,3818,18.659600494262172
TX,3819,18.087877112812567
TX,3820,17.79052718841667
TX,3821,17.91085425510612
TX,3822,18.205879565371095
TX,3823,18.869896917914783
TX,3824,19.86812441881769
TX,3825,20.766085059020558
TX,3826,21.67863993852897
TX,3827,22.51657512756118
TX,3828,23.219170619245464
TX,3829,23.858639122055298
TX,3830,24.41094295719227
TX,3831,24.78781806518876
TX,3832,25.17281830505579
TX,3833,25.499821050399415
TX,3834,25.750046726675095
TX,3835,25.760801225412607
TX,3836,25.61063990315723
TX,3837,24.913572249859584
TX,3838,23.978695435121107
TX,3839,22.499221372040424
TX,3840,20.904838618825156
TX,3841,19.936411030580086
TX,3842,19.066759561033383
TX,3843,18.515994651956248
TX,3844,18.280877160982733
TX,3845,18.35911852355132
TX,3846,18.682290775812525
TX,3847,19.378523564431493
TX,3848,20.49286651870721
TX,3849,21.455733889279667
TX,3850,22.338717693754052
TX,3851,23.120840791745508
TX,3852,23.819125789713997
TX,3853,24.391001368458312
TX,3854,24.872311302639993
TX,3855,25.18099245271492
TX,3856,25.508847395792635
TX,3857,25.858299074139374
TX,3858,26.02325992792553
TX,3859,25.98014697043843
TX,3860,25.81215359767044
TX,3861,25.157530062547725
TX,3862,24.304403304590323
TX,3863,22.882294256495467
TX,3864,21.260135280361883
TX,3865,20.0498780008435
TX,3866,19.22343267601297
TX,3867,18.632067757251875
TX,3868,18.312770333972928
TX,3869,18.315580862074604
TX,3870,18.5904971704424
TX,3871,19.23347612346712
TX,3872,20.231214995931623
TX,3873,21.007219315459132
TX,3874,21.652320465112478
TX,3875,22.26920971341564
TX,3876,22.783770223738788
TX,3877,23.251995477714463
TX,3878,23.64190193431274
TX,3879,23.9183590556943
TX,3880,24.22706446348065
TX,3881,24.60591515258231
TX,3882,24.862662029442177
TX,3883,24.830835920294042
TX,3884,24.807969466290068
TX,3885,24.252003989776256
TX,3886,23.497397642653485
TX,3887,22.20389324810111
TX,3888,20.705578752614436
TX,3889,19.62375684154499
TX,3890,18.803144464875007
TX,3891,18.253443613343677
TX,3892,17.937212143127105
TX,3893,18.000856284877152
TX,3894,18.270039322360276
TX,3895,18.86396569249646
TX,3896,19.79948135684134
TX,3897,20.584398330314666
TX,3898,21.202675326039458
TX,3899,21.994183855706954
TX,3900,22.667043439324033
TX,3901,23.264562732020647
TX,3902,23.765565382172202
TX,3903,24.127234593006232
TX,3904,24.452542283235804
TX,3905,24.86278818499425
TX,3906,25.098556088099283
TX,3907,25.122224997992035
TX,3908,25.00748538470726
TX,3909,24.464042718205263
TX,3910,23.68044299034245
TX,3911,22.325868829629155
TX,3912,20.804164398027414
TX,3913,19.27003781043292
TX,3914,18.47194885375462
TX,3915,17.940691707486046
TX,3916,17.68517310189328
TX,3917,17.831204085105114
TX,3918,18.147318264949227
TX,3919,18.813465312197337
TX,3920,19.761199093178842
TX,3921,20.550817507174507
TX,3922,21.23976576481311
TX,3923,22.00852850331356
TX,3924,22.717137075700965
TX,3925,23.31487389214517
TX,3926,23.822577575596746
TX,3927,24.236031429655686
TX,3928,24.640822623439696
TX,3929,25.075344943129576
TX,3930,25.324994479611878
TX,3931,25.355724702863082
TX,3932,25.246475984528562
TX,3933,24.622121132592543
TX,3934,23.778422293307617
TX,3935,22.377186003340796
TX,3936,20.83642300924944
TX,3937,19.249760732997856
TX,3938,18.467455422663196
TX,3939,17.942392065880984
TX,3940,17.71817030041252
TX,3941,17.85859362129509
TX,3942,18.244012017062065
TX,3943,18.975209745969046
TX,3944,19.976881425737698
TX,3945,20.746906398932214
TX,3946,21.62791237893425
TX,3947,22.500398648925287
TX,3948,23.27779272914087
TX,3949,23.954709167275304
TX,3950,24.52674132779766
TX,3951,24.944936022226425
TX,3952,25.34061100465544
TX,3953,25.73920891471377
TX,3954,25.9299672085646
TX,3955,25.80428909155251
TX,3956,25.565004428027642
TX,3957,24.847756110682035
TX,3958,23.92623401239466
TX,3959,22.472532747893794
TX,3960,20.877002303948494
TX,3961,19.998070417553375
TX,3962,19.11723228222799
TX,3963,18.52290117117462
TX,3964,18.222974154629867
TX,3965,18.289015641786424
TX,3966,18.593312326850665
TX,3967,19.25122778728016
TX,3968,20.246689419553526
TX,3969,21.16999772514283
TX,3970,21.970893509968217
TX,3971,22.718018399903727
TX,3972,23.38307995218032
TX,3973,23.987061769040544
TX,3974,24.496656309331204
TX,3975,24.858813040514747
TX,3976,25.176698719684325
TX,3977,25.481079544868127
TX,3978,25.679692801836094
TX,3979,25.59758276985825
TX,3980,25.387996976104223
TX,3981,24.64089278703383
TX,3982,23.686229103366184
TX,3983,22.274177107821544
TX,3984,20.766549470465595
TX,3985,20.13096694608958
TX,3986,19.316603228115337
TX,3987,18.73556406812357
TX,3988,18.445328822971202
TX,3989,18.510077548825194
TX,3990,18.777146199585232
TX,3991,19.41722975786557
TX,3992,20.450190523347327
TX,3993,21.338246793798305
TX,3994,22.158732343536695
TX,3995,23.01897678863185
TX,3996,23.67137037646086
TX,3997,24.288647457437886
TX,3998,24.83606056472217
TX,3999,25.300814280379647
TX,4000,25.74631564213019
TX,4001,26.206868340566313
TX,4002,26.44748336435089
TX,4003,26.39505213978477
TX,4004,26.230940690445056
TX,4005,25.512864989332645
TX,4006,24.582944779400353
TX,4007,23.15161932969013
TX,4008,21.557678533387296
TX,4009,20.751594127248314
TX,4010,19.893171618412612
TX,4011,19.27777328733764
TX,4012,18.958378971517174
TX,4013,18.97867601164168
TX,4014,19.253934440224814
TX,4015,19.98364838064979
TX,4016,21.182066971376013
TX,4017,22.227633525644098
TX,4018,23.126205733740107
TX,4019,23.984746278320237
TX,4020,24.72079096594714
TX,4021,25.354704962636948
TX,4022,25.87815047302347
TX,4023,26.243833108057427
TX,4024,26.6078104443602
TX,4025,26.9871286237039
TX,4026,27.136564183612716
TX,4027,27.07152296365377
TX,4028,26.86339734985406
TX,4029,26.242024125850634
TX,4030,25.384651874965993
TX,4031,23.92646249352213
TX,4032,22.3078177881008
TX,4033,20.662025456102572
TX,4034,19.7351175451253
TX,4035,19.13204851077662
TX,4036,18.768416808414866
TX,4037,18.80358163052718
TX,4038,18.997392325939742
TX,4039,19.525804980662414
TX,4040,20.588319888149034
TX,4041,21.59204175523427
TX,4042,22.460291249355755
TX,4043,23.270683553835433
TX,4044,23.856618607830057
TX,4045,24.536225060303217
TX,4046,25.036448671117746
TX,4047,25.48439919594346
TX,4048,25.888172845735273
TX,4049,26.32912307871605
TX,4050,26.594840577736896
TX,4051,26.56864407381839
TX,4052,26.348180129032514
TX,4053,25.642230037699925
TX,4054,24.695539349460056
TX,4055,23.272976387871047
TX,4056,21.661036160194367
TX,4057,19.94938140664611
TX,4058,19.09707698308885
TX,4059,18.508827385985555
TX,4060,18.175786097295695
TX,4061,18.216121695785652
TX,4062,18.476655428264156
TX,4063,19.08240822631465
TX,4064,20.145849926307204
TX,4065,21.096151908884398
TX,4066,21.889405671574703
TX,4067,22.707453478103705
TX,4068,23.415939544720096
TX,4069,24.105529479900554
TX,4070,24.63605968327023
TX,4071,25.07182539826357
TX,4072,25.490425446687265
TX,4073,25.959662633472526
TX,4074,26.238511369807085
TX,4075,26.284448452818022
TX,4076,26.137450763995112
TX,4077,25.508021777246512
TX,4078,24.720806368102135
TX,4079,23.327703534681483
TX,4080,21.756700431560187
TX,4081,19.772915474139264
TX,4082,18.95441773157733
TX,4083,18.39552003819942
TX,4084,18.082867801613826
TX,4085,18.173855316045977
TX,4086,18.49512532242194
TX,4087,19.199895062060556
TX,4088,20.292293790989444
TX,4089,21.177687392981706
TX,4090,21.959621555885185
TX,4091,22.75963527641475
TX,4092,23.456969329846356
TX,4093,24.08531746886217
TX,4094,24.612135823463074
TX,4095,24.963048717565044
TX,4096,25.358828009622457
TX,4097,25.772742513495825
TX,4098,26.04091581097082
TX,4099,26.087297702114153
TX,4100,25.919137875032042
TX,4101,25.27061944656614
TX,4102,24.417147304252392
TX,4103,22.9940313308276
TX,4104,21.352058817635257
TX,4105,20.29393131732712
TX,4106,19.397998825177478
TX,4107,18.781684457094386
TX,4108,18.466118411065295
TX,4109,18.511066166079875
TX,4110,18.84498128269239
TX,4111,19.608110001067335
TX,4112,20.771255704344462
TX,4113,21.726787573235
TX,4114,22.624529300893265
TX,4115,23.480592171688468
TX,4116,24.174299071658233
TX,4117,24.771763034972114
TX,4118,25.224146725070753
TX,4119,25.53350665054263
TX,4120,25.838629736348604
TX,4121,26.073001719596366
TX,4122,26.216873118841253
TX,4123,26.172804212420427
TX,4124,25.97398392660391
TX,4125,25.21573947890905
TX,4126,24.312140293711693
TX,4127,22.89675866353039
TX,4128,21.357859082777686
TX,4129,20.4218626808337
TX,4130,19.52968472404396
TX,4131,18.927863466287295
TX,4132,18.61134706755318
TX,4133,18.702318478812103
TX,4134,18.99572927039945
TX,4135,19.655215448252186
TX,4136,20.72017104647257
TX,4137,21.718480607234497
TX,4138,22.50026207840919
TX,4139,23.331536235088507
TX,4140,24.053935353272884
TX,4141,24.59562996029059
TX,4142,25.07333708047962
TX,4143,25.43703285787565
TX,4144,25.820158383867366
TX,4145,26.273105239413283
TX,4146,26.52651108357162
TX,4147,26.51968868699033
TX,4148,26.39151425753881
TX,4149,25.746930765801554
TX,4150,24.855192499950366
TX,4151,23.456923549903753
TX,4152,21.862737510225454
TX,4153,19.95202988417774
TX,4154,19.126288761193678
TX,4155,18.570419539223852
TX,4156,18.261392024758756
TX,4157,18.330882246619193
TX,4158,18.60833366025872
TX,4159,19.235953201075287
TX,4160,20.244599897383715
TX,4161,21.113857084517253
TX,4162,21.904112856099097
TX,4163,22.708583459216687
TX,4164,23.512467652542927
TX,4165,24.21784329433027
TX,4166,24.833037043559674
TX,4167,25.26641776566801
TX,4168,25.73066490225356
TX,4169,26.20809880607049
TX,4170,26.489126067122395
TX,4171,26.431107604505605
TX,4172,26.260638583792407
TX,4173,25.592098120853937
TX,4174,24.73222316420336
TX,4175,23.269761711208073
TX,4176,21.646307529677493
TX,4177,20.18702440449999
TX,4178,19.289018858567268
TX,4179,18.711169582129088
TX,4180,18.438983306707264
TX,4181,18.51868647370677
TX,4182,18.831127558760883
TX,4183,19.477750383858883
TX,4184,20.543107484894108
TX,4185,21.580872042533837
TX,4186,22.527684568029613
TX,4187,23.448565133099454
TX,4188,24.17286946940377
TX,4189,24.759754260329096
TX,4190,25.309797833232444
TX,4191,25.760366155339593
TX,4192,26.086348429895025
TX,4193,26.41284316750834
TX,4194,26.57206721132343
TX,4195,26.437181855242144
TX,4196,26.21514209453858
TX,4197,25.484559678703153
TX,4198,24.59541777602003
TX,4199,23.117982222106836
TX,4200,21.499904308161984
TX,4201,20.374942848051646
TX,4202,19.533137720690046
TX,4203,18.943553455012356
TX,4204,18.604429243235536
TX,4205,18.653474161452998
TX,4206,18.907627911984825
TX,4207,19.52171963290015
TX,4208,20.539350782907388
TX,4209,21.47905708705399
TX,4210,22.294912785598477
TX,4211,23.086763799388233
TX,4212,23.723625621223313
TX,4213,24.30852695339822
TX,4214,24.774925764766408
TX,4215,25.117941560913092
TX,4216,25.45712972068635
TX,4217,25.77470420626763
TX,4218,25.987298258068474
TX,4219,25.910993515617783
TX,4220,25.682654351343693
TX,4221,25.032979526241032
TX,4222,24.23233911680066
TX,4223,22.872165844886812
TX,4224,21.30700888489752
TX,4225,20.293901765981786
TX,4226,19.454108417459707
TX,4227,18.87641907553241
TX,4228,18.583324058675963
TX,4229,18.653810233656564
TX,4230,18.91245391383453
TX,4231,19.522687172189023
TX,4232,20.578078258147563
TX,4233,21.507211168066615
TX,4234,22.284090181555133
TX,4235,23.068601047820934
TX,4236,23.794626939051046
TX,4237,24.38955478221555
TX,4238,24.950665304792953
TX,4239,25.379737534410207
TX,4240,25.764454558416514
TX,4241,26.10405504391574
TX,4242,26.328072208694877
TX,4243,26.33095810646788
TX,4244,26.13756161818433
TX,4245,25.501652349045123
TX,4246,24.64820475570098
TX,4247,23.285773274021643
TX,4248,21.68042358941469
TX,4249,20.282163491020345
TX,4250,19.522599272511407
TX,4251,18.940434529476516
TX,4252,18.637150841202182
TX,4253,18.695050341377097
TX,4254,18.95763452974699
TX,4255,19.611187889128615
TX,4256,20.69285789764981
TX,4257,21.594563016324955
TX,4258,22.386778462824207
TX,4259,23.18488380205804
TX,4260,23.90298120649456
TX,4261,24.51359300526128
TX,4262,25.01055628580082
TX,4263,25.44851770671345
TX,4264,25.841930049627795
TX,4265,26.297405841001865
TX,4266,26.584200095317748
TX,4267,26.580935648752217
TX,4268,26.313280196706046
TX,4269,25.648518715595383
TX,4270,24.747351152216346
TX,4271,23.344121878780683
TX,4272,21.724489946430012
TX,4273,20.57653450142622
TX,4274,19.72652883065758
TX,4275,19.147147053708938
TX,4276,18.863400971432476
TX,4277,18.953424128759117
TX,4278,19.249532111396565
TX,4279,20.01404936467829
TX,4280,21.182818280524558
TX,4281,22.137775838401257
TX,4282,22.957235432475443
TX,4283,23.82578990673818
TX,4284,24.593689262459428
TX,4285,25.25733092230634
TX,4286,25.83907123932845
TX,4287,26.195189071683664
