source_region,destination_region,season,year,TranLimit
4,17,1.0,2031,3.0
4,17,1.0,2032,3.0
4,17,1.0,2033,3.0
4,17,1.0,2034,3.0
4,17,1.0,2035,3.0
4,17,1.0,2036,3.0
4,17,1.0,2037,3.0
4,17,1.0,2038,3.0
4,17,1.0,2039,3.0
4,17,1.0,2040,3.0
4,17,1.0,2041,3.0
4,17,1.0,2042,3.0
4,17,1.0,2043,3.0
4,17,1.0,2044,3.0
4,17,1.0,2045,3.0
4,17,1.0,2046,3.0
4,17,1.0,2047,3.0
4,17,1.0,2048,3.0
4,17,1.0,2049,3.0
4,17,1.0,2050,3.0
4,17,2.0,2023,3.0
4,17,2.0,2024,3.0
4,17,2.0,2025,3.0
4,17,2.0,2026,3.0
4,17,2.0,2027,3.0
4,17,2.0,2028,3.0
4,17,2.0,2029,3.0
4,17,2.0,2030,3.0
4,17,2.0,2031,3.0
4,17,2.0,2032,3.0
4,17,2.0,2033,3.0
4,17,2.0,2034,3.0
4,17,2.0,2035,3.0
4,17,2.0,2036,3.0
4,17,2.0,2037,3.0
4,17,2.0,2038,3.0
4,17,2.0,2039,3.0
4,17,2.0,2040,3.0
4,17,2.0,2041,3.0
4,17,2.0,2042,3.0
4,17,2.0,2043,3.0
4,17,2.0,2044,3.0
4,17,2.0,2045,3.0
4,17,2.0,2046,3.0
4,17,2.0,2047,3.0
4,17,2.0,2048,3.0
4,17,2.0,2049,3.0
4,17,2.0,2050,3.0
4,17,3.0,2023,3.0
4,17,3.0,2024,3.0
4,17,3.0,2025,3.0
4,17,3.0,2026,3.0
4,17,3.0,2027,3.0
4,17,3.0,2028,3.0
4,17,3.0,2029,3.0
4,17,3.0,2030,3.0
4,17,3.0,2031,3.0
4,17,3.0,2032,3.0
4,17,3.0,2033,3.0
4,17,3.0,2034,3.0
4,17,3.0,2035,3.0
4,17,3.0,2036,3.0
4,17,3.0,2037,3.0
4,17,3.0,2038,3.0
4,17,3.0,2039,3.0
4,17,3.0,2040,3.0
4,17,3.0,2041,3.0
4,17,3.0,2042,3.0
4,17,3.0,2043,3.0
4,17,3.0,2044,3.0
4,17,3.0,2045,3.0
4,17,3.0,2046,3.0
4,17,3.0,2047,3.0
4,17,3.0,2048,3.0
4,17,3.0,2049,3.0
4,17,3.0,2050,3.0
4,18,1.0,2023,1.138
4,18,1.0,2024,1.138
4,18,1.0,2025,1.138
4,18,1.0,2026,1.138
4,18,1.0,2027,1.138
4,18,1.0,2028,1.138
4,18,1.0,2029,1.138
4,18,1.0,2030,1.138
4,18,1.0,2031,1.138
4,18,1.0,2032,1.138
4,18,1.0,2033,1.138
4,18,1.0,2034,1.138
4,18,1.0,2035,1.138
4,18,1.0,2036,1.138
4,18,1.0,2037,1.138
4,18,1.0,2038,1.138
4,18,1.0,2039,1.138
4,18,1.0,2040,1.138
4,18,1.0,2041,1.138
4,18,1.0,2042,1.138
4,18,1.0,2043,1.138
4,18,1.0,2044,1.138
4,18,1.0,2045,1.138
4,18,1.0,2046,1.138
4,18,1.0,2047,1.138
4,18,1.0,2048,1.138
4,18,1.0,2049,1.138
4,18,1.0,2050,1.138
4,18,2.0,2023,1.138
4,18,2.0,2024,1.138
4,18,2.0,2025,1.138
4,18,2.0,2026,1.138
4,18,2.0,2027,1.138
4,18,2.0,2028,1.138
4,18,2.0,2029,1.138
4,18,2.0,2030,1.138
4,18,2.0,2031,1.138
4,18,2.0,2032,1.138
4,18,2.0,2033,1.138
4,18,2.0,2034,1.138
4,18,2.0,2035,1.138
4,18,2.0,2036,1.138
4,18,2.0,2037,1.138
4,18,2.0,2038,1.138
4,18,2.0,2039,1.138
4,18,2.0,2040,1.138
4,18,2.0,2041,1.138
4,18,2.0,2042,1.138
4,18,2.0,2043,1.138
4,18,2.0,2044,1.138
4,18,2.0,2045,1.138
4,18,2.0,2046,1.138
4,18,2.0,2047,1.138
4,18,2.0,2048,1.138
4,18,2.0,2049,1.138
4,18,2.0,2050,1.138
4,18,3.0,2023,1.138
4,18,3.0,2024,1.138
4,18,3.0,2025,1.138
4,18,3.0,2026,1.138
4,18,3.0,2027,1.138
4,18,3.0,2028,1.138
4,18,3.0,2029,1.138
4,18,3.0,2030,1.138
4,18,3.0,2031,1.138
4,18,3.0,2032,1.138
4,18,3.0,2033,1.138
4,18,3.0,2034,1.138
4,18,3.0,2035,1.138
4,18,3.0,2036,1.138
4,18,3.0,2037,1.138
4,18,3.0,2038,1.138
4,18,3.0,2039,1.138
4,18,3.0,2040,1.138
4,18,3.0,2041,1.138
4,18,3.0,2042,1.138
4,18,3.0,2043,1.138
4,18,3.0,2044,1.138
4,18,3.0,2045,1.138
4,18,3.0,2046,1.138
4,18,3.0,2047,1.138
4,18,3.0,2048,1.138
4,18,3.0,2049,1.138
4,18,3.0,2050,1.138
5,4,1.0,2023,0.378
5,4,1.0,2024,0.378
5,4,1.0,2025,0.378
5,4,1.0,2026,0.378
5,4,1.0,2027,0.378
5,4,1.0,2028,0.378
5,4,1.0,2029,0.378
5,4,1.0,2030,0.378
5,4,1.0,2031,0.378
5,4,1.0,2032,0.378
5,4,1.0,2033,0.378
5,4,1.0,2034,0.378
5,4,1.0,2035,0.378
5,4,1.0,2036,0.378
5,4,1.0,2037,0.378
5,4,1.0,2038,0.378
5,4,1.0,2039,0.378
5,4,1.0,2040,0.378
5,4,1.0,2041,0.378
5,4,1.0,2042,0.378
5,4,1.0,2043,0.378
5,4,1.0,2044,0.378
5,4,1.0,2045,0.378
5,4,1.0,2046,0.378
5,4,1.0,2047,0.378
5,4,1.0,2048,0.378
5,4,1.0,2049,0.378
5,4,1.0,2050,0.378
5,4,2.0,2023,0.378
5,4,2.0,2024,0.378
5,4,2.0,2025,0.378
5,4,2.0,2026,0.378
5,4,2.0,2027,0.378
5,4,2.0,2028,0.378
5,4,2.0,2029,0.378
5,4,2.0,2030,0.378
5,4,2.0,2031,0.378
5,4,2.0,2032,0.378
5,4,2.0,2033,0.378
5,4,2.0,2034,0.378
5,4,2.0,2035,0.378
5,4,2.0,2036,0.378
5,4,2.0,2037,0.378
5,4,2.0,2038,0.378
5,4,2.0,2039,0.378
5,4,2.0,2040,0.378
5,4,2.0,2041,0.378
5,4,2.0,2042,0.378
5,4,2.0,2043,0.378
5,4,2.0,2044,0.378
5,4,2.0,2045,0.378
5,4,2.0,2046,0.378
5,4,2.0,2047,0.378
5,4,2.0,2048,0.378
5,4,2.0,2049,0.378
5,4,2.0,2050,0.378
5,4,3.0,2023,0.378
5,4,3.0,2024,0.378
5,4,3.0,2025,0.378
5,4,3.0,2026,0.378
5,4,3.0,2027,0.378
5,4,3.0,2028,0.378
5,4,3.0,2029,0.378
5,4,3.0,2030,0.378
5,4,3.0,2031,0.378
5,4,3.0,2032,0.378
5,4,3.0,2033,0.378
5,4,3.0,2034,0.378
5,4,3.0,2035,0.378
5,4,3.0,2036,0.378
5,4,3.0,2037,0.378
5,4,3.0,2038,0.378
5,4,3.0,2039,0.378
5,4,3.0,2040,0.378
5,4,3.0,2041,0.378
5,4,3.0,2042,0.378
5,4,3.0,2043,0.378
5,4,3.0,2044,0.378
5,4,3.0,2045,0.378
5,4,3.0,2046,0.378
5,4,3.0,2047,0.378
5,4,3.0,2048,0.378
5,4,3.0,2049,0.378
5,4,3.0,2050,0.378
5,11,1.0,2023,1.526
5,11,1.0,2024,1.526
5,11,1.0,2025,1.526
5,11,1.0,2026,1.526
5,11,1.0,2027,1.526
5,11,1.0,2028,1.526
5,11,1.0,2029,1.526
5,11,1.0,2030,1.526
5,11,1.0,2031,1.526
5,11,1.0,2032,1.526
5,11,1.0,2033,1.526
5,11,1.0,2034,1.526
5,11,1.0,2035,1.526
5,11,1.0,2036,1.526
5,11,1.0,2037,1.526
5,11,1.0,2038,1.526
5,11,1.0,2039,1.526
5,11,1.0,2040,1.526
5,11,1.0,2041,1.526
5,11,1.0,2042,1.526
5,11,1.0,2043,1.526
5,11,1.0,2044,1.526
5,11,1.0,2045,1.526
5,11,1.0,2046,1.526
5,11,1.0,2047,1.526
5,11,1.0,2048,1.526
5,11,1.0,2049,1.526
5,11,1.0,2050,1.526
5,11,2.0,2023,1.526
5,11,2.0,2024,1.526
5,11,2.0,2025,1.526
5,11,2.0,2026,1.526
5,11,2.0,2027,1.526
5,11,2.0,2028,1.526
5,11,2.0,2029,1.526
5,11,2.0,2030,1.526
5,11,2.0,2031,1.526
5,11,2.0,2032,1.526
5,11,2.0,2033,1.526
5,11,2.0,2034,1.526
5,11,2.0,2035,1.526
5,11,2.0,2036,1.526
5,11,2.0,2037,1.526
5,11,2.0,2038,1.526
5,11,2.0,2039,1.526
5,11,2.0,2040,1.526
5,11,2.0,2041,1.526
5,11,2.0,2042,1.526
5,11,2.0,2043,1.526
5,11,2.0,2044,1.526
5,11,2.0,2045,1.526
5,11,2.0,2046,1.526
5,11,2.0,2047,1.526
5,11,2.0,2048,1.526
5,11,2.0,2049,1.526
5,11,2.0,2050,1.526
5,11,3.0,2023,1.526
5,11,3.0,2024,1.526
5,11,3.0,2025,1.526
5,11,3.0,2026,1.526
5,11,3.0,2027,1.526
5,11,3.0,2028,1.526
5,11,3.0,2029,1.526
5,11,3.0,2030,1.526
5,11,3.0,2031,1.526
5,11,3.0,2032,1.526
5,11,3.0,2033,1.526
5,11,3.0,2034,1.526
5,11,3.0,2035,1.526
5,11,3.0,2036,1.526
5,11,3.0,2037,1.526
5,11,3.0,2038,1.526
5,11,3.0,2039,1.526
5,11,3.0,2040,1.526
5,11,3.0,2041,1.526
5,11,3.0,2042,1.526
5,11,3.0,2043,1.526
5,11,3.0,2044,1.526
5,11,3.0,2045,1.526
5,11,3.0,2046,1.526
5,11,3.0,2047,1.526
5,11,3.0,2048,1.526
5,11,3.0,2049,1.526
5,11,3.0,2050,1.526
6,15,1.0,2023,3.0
6,15,1.0,2024,3.0
6,15,1.0,2025,3.0
6,15,1.0,2026,3.0
6,15,1.0,2027,3.0
6,15,1.0,2028,3.0
6,15,1.0,2029,3.0
6,15,1.0,2030,3.0
6,15,1.0,2031,3.0
6,15,1.0,2032,3.0
6,15,1.0,2033,3.0
6,15,1.0,2034,3.0
6,15,1.0,2035,3.0
6,15,1.0,2036,3.0
6,15,1.0,2037,3.0
6,15,1.0,2038,3.0
6,15,1.0,2039,3.0
6,15,1.0,2040,3.0
6,15,1.0,2041,3.0
6,15,1.0,2042,3.0
6,15,1.0,2043,3.0
6,15,1.0,2044,3.0
6,15,1.0,2045,3.0
6,15,1.0,2046,3.0
6,15,1.0,2047,3.0
6,15,1.0,2048,3.0
6,15,1.0,2049,3.0
6,15,1.0,2050,3.0
6,15,2.0,2023,3.0
6,15,2.0,2024,3.0
6,15,2.0,2025,3.0
6,15,2.0,2026,3.0
6,15,2.0,2027,3.0
6,15,2.0,2028,3.0
6,15,2.0,2029,3.0
6,15,2.0,2030,3.0
6,15,2.0,2031,3.0
6,15,2.0,2032,3.0
6,15,2.0,2033,3.0
6,15,2.0,2034,3.0
6,15,2.0,2035,3.0
6,15,2.0,2036,3.0
6,15,2.0,2037,3.0
6,15,2.0,2038,3.0
6,15,2.0,2039,3.0
6,15,2.0,2040,3.0
6,15,2.0,2041,3.0
6,15,2.0,2042,3.0
6,15,2.0,2043,3.0
6,15,2.0,2044,3.0
6,15,2.0,2045,3.0
6,15,2.0,2046,3.0
6,15,2.0,2047,3.0
6,15,2.0,2048,3.0
6,15,2.0,2049,3.0
6,15,2.0,2050,3.0
6,15,3.0,2023,3.0
6,15,3.0,2024,3.0
6,15,3.0,2025,3.0
6,15,3.0,2026,3.0
6,15,3.0,2027,3.0
6,15,3.0,2028,3.0
6,15,3.0,2029,3.0
6,15,3.0,2030,3.0
6,15,3.0,2031,3.0
6,15,3.0,2032,3.0
6,15,3.0,2033,3.0
6,15,3.0,2034,3.0
6,15,3.0,2035,3.0
6,15,3.0,2036,3.0
6,15,3.0,2037,3.0
6,15,3.0,2038,3.0
6,15,3.0,2039,3.0
6,15,3.0,2040,3.0
6,15,3.0,2041,3.0
6,15,3.0,2042,3.0
6,15,3.0,2043,3.0
6,15,3.0,2044,3.0
6,15,3.0,2045,3.0
6,15,3.0,2046,3.0
6,15,3.0,2047,3.0
6,15,3.0,2048,3.0
6,15,3.0,2049,3.0
6,15,3.0,2050,3.0
6,16,1.0,2023,2.919
6,16,1.0,2024,2.919
6,16,1.0,2025,2.919
6,16,1.0,2026,2.919
6,16,1.0,2027,2.919
6,16,1.0,2028,2.919
6,16,1.0,2029,2.919
6,16,1.0,2030,2.919
6,16,1.0,2031,2.919
6,16,1.0,2032,2.919
6,16,1.0,2033,2.919
6,16,1.0,2034,2.919
6,16,1.0,2035,2.919
6,16,1.0,2036,2.919
6,16,1.0,2037,2.919
6,16,1.0,2038,2.919
6,16,1.0,2039,2.919
6,16,1.0,2040,2.919
6,16,1.0,2041,2.919
6,16,1.0,2042,2.919
6,16,1.0,2043,2.919
6,16,1.0,2044,2.919
6,16,1.0,2045,2.919
6,16,1.0,2046,2.919
6,16,1.0,2047,2.919
6,16,1.0,2048,2.919
6,16,1.0,2049,2.919
6,16,1.0,2050,2.919
6,16,2.0,2023,2.919
6,16,2.0,2024,2.919
6,16,2.0,2025,2.919
6,16,2.0,2026,2.919
6,16,2.0,2027,2.919
6,16,2.0,2028,2.919
6,16,2.0,2029,2.919
6,16,2.0,2030,2.919
6,16,2.0,2031,2.919
6,16,2.0,2032,2.919
6,16,2.0,2033,2.919
6,16,2.0,2034,2.919
6,16,2.0,2035,2.919
6,16,2.0,2036,2.919
6,16,2.0,2037,2.919
6,16,2.0,2038,2.919
6,16,2.0,2039,2.919
6,16,2.0,2040,2.919
6,16,2.0,2041,2.919
6,16,2.0,2042,2.919
6,16,2.0,2043,2.919
6,16,2.0,2044,2.919
6,16,2.0,2045,2.919
6,16,2.0,2046,2.919
6,16,2.0,2047,2.919
6,16,2.0,2048,2.919
6,16,2.0,2049,2.919
6,16,2.0,2050,2.919
6,16,3.0,2023,2.919
6,16,3.0,2024,2.919
6,16,3.0,2025,2.919
6,16,3.0,2026,2.919
6,16,3.0,2027,2.919
6,16,3.0,2028,2.919
6,16,3.0,2029,2.919
6,16,3.0,2030,2.919
6,16,3.0,2031,2.919
6,16,3.0,2032,2.919
6,16,3.0,2033,2.919
6,16,3.0,2034,2.919
6,16,3.0,2035,2.919
6,16,3.0,2036,2.919
6,16,3.0,2037,2.919
6,16,3.0,2038,2.919
6,16,3.0,2039,2.919
6,16,3.0,2040,2.919
6,16,3.0,2041,2.919
6,16,3.0,2042,2.919
6,16,3.0,2043,2.919
6,16,3.0,2044,2.919
6,16,3.0,2045,2.919
6,16,3.0,2046,2.919
6,16,3.0,2047,2.919
6,16,3.0,2048,2.919
6,16,3.0,2049,2.919
6,16,3.0,2050,2.919
6,17,1.0,2023,1.736
6,17,1.0,2024,1.736
6,17,1.0,2025,1.736
6,17,1.0,2026,1.736
6,17,1.0,2027,1.736
6,17,1.0,2028,1.736
6,17,1.0,2029,1.736
6,17,1.0,2030,1.736
6,17,1.0,2031,1.736
6,17,1.0,2032,1.736
6,17,1.0,2033,1.736
6,17,1.0,2034,1.736
6,17,1.0,2035,1.736
6,17,1.0,2036,1.736
6,17,1.0,2037,1.736
6,17,1.0,2038,1.736
6,17,1.0,2039,1.736
6,17,1.0,2040,1.736
6,17,1.0,2041,1.736
6,17,1.0,2042,1.736
6,17,1.0,2043,1.736
6,17,1.0,2044,1.736
6,17,1.0,2045,1.736
6,17,1.0,2046,1.736
6,17,1.0,2047,1.736
6,17,1.0,2048,1.736
6,17,1.0,2049,1.736
6,17,1.0,2050,1.736
6,17,2.0,2023,1.736
6,17,2.0,2024,1.736
6,17,2.0,2025,1.736
6,17,2.0,2026,1.736
6,17,2.0,2027,1.736
6,17,2.0,2028,1.736
6,17,2.0,2029,1.736
6,17,2.0,2030,1.736
6,17,2.0,2031,1.736
6,17,2.0,2032,1.736
6,17,2.0,2033,1.736
6,17,2.0,2034,1.736
6,17,2.0,2035,1.736
6,17,2.0,2036,1.736
6,17,2.0,2037,1.736
6,17,2.0,2038,1.736
6,17,2.0,2039,1.736
6,17,2.0,2040,1.736
6,17,2.0,2041,1.736
6,17,2.0,2042,1.736
6,17,2.0,2043,1.736
6,17,2.0,2044,1.736
6,17,2.0,2045,1.736
6,17,2.0,2046,1.736
6,17,2.0,2047,1.736
6,17,2.0,2048,1.736
6,17,2.0,2049,1.736
6,17,2.0,2050,1.736
6,17,3.0,2023,1.736
6,17,3.0,2024,1.736
6,17,3.0,2025,1.736
6,17,3.0,2026,1.736
6,17,3.0,2027,1.736
6,17,3.0,2028,1.736
6,17,3.0,2029,1.736
6,17,3.0,2030,1.736
6,17,3.0,2031,1.736
6,17,3.0,2032,1.736
6,17,3.0,2033,1.736
6,17,3.0,2034,1.736
6,17,3.0,2035,1.736
6,17,3.0,2036,1.736
6,17,3.0,2037,1.736
6,17,3.0,2038,1.736
6,17,3.0,2039,1.736
6,17,3.0,2040,1.736
6,17,3.0,2041,1.736
6,17,3.0,2042,1.736
6,17,3.0,2043,1.736
6,17,3.0,2044,1.736
6,17,3.0,2045,1.736
6,17,3.0,2046,1.736
6,17,3.0,2047,1.736
6,17,3.0,2048,1.736
6,17,3.0,2049,1.736
6,17,3.0,2050,1.736
6,18,1.0,2023,0.49
6,18,1.0,2024,0.49
6,18,1.0,2025,0.49
6,18,1.0,2026,0.49
6,18,1.0,2027,0.49
6,18,1.0,2028,0.49
6,18,1.0,2029,0.49
6,18,1.0,2030,0.49
6,18,1.0,2031,0.49
6,18,1.0,2032,0.49
6,18,1.0,2033,0.49
6,18,1.0,2034,0.49
6,18,1.0,2035,0.49
6,18,1.0,2036,0.49
6,18,1.0,2037,0.49
6,18,1.0,2038,0.49
6,18,1.0,2039,0.49
6,18,1.0,2040,0.49
6,18,1.0,2041,0.49
6,18,1.0,2042,0.49
6,18,1.0,2043,0.49
6,18,1.0,2044,0.49
6,18,1.0,2045,0.49
6,18,1.0,2046,0.49
6,18,1.0,2047,0.49
6,18,1.0,2048,0.49
6,18,1.0,2049,0.49
6,18,1.0,2050,0.49
6,18,2.0,2023,0.49
6,18,2.0,2024,0.49
6,18,2.0,2025,0.49
6,18,2.0,2026,0.49
6,18,2.0,2027,0.49
6,18,2.0,2028,0.49
6,18,2.0,2029,0.49
6,18,2.0,2030,0.49
6,18,2.0,2031,0.49
6,18,2.0,2032,0.49
6,18,2.0,2033,0.49
6,18,2.0,2034,0.49
6,18,2.0,2035,0.49
6,18,2.0,2036,0.49
6,18,2.0,2037,0.49
6,18,2.0,2038,0.49
6,18,2.0,2039,0.49
6,18,2.0,2040,0.49
6,18,2.0,2041,0.49
6,18,2.0,2042,0.49
6,18,2.0,2043,0.49
6,18,2.0,2044,0.49
6,18,2.0,2045,0.49
6,18,2.0,2046,0.49
6,18,2.0,2047,0.49
6,18,2.0,2048,0.49
6,18,2.0,2049,0.49
6,18,2.0,2050,0.49
6,18,3.0,2023,0.49
6,18,3.0,2024,0.49
6,18,3.0,2025,0.49
6,18,3.0,2026,0.49
6,18,3.0,2027,0.49
6,18,3.0,2028,0.49
6,18,3.0,2029,0.49
6,18,3.0,2030,0.49
6,18,3.0,2031,0.49
6,18,3.0,2032,0.49
6,18,3.0,2033,0.49
6,18,3.0,2034,0.49
6,18,3.0,2035,0.49
6,18,3.0,2036,0.49
6,18,3.0,2037,0.49
6,18,3.0,2038,0.49
6,18,3.0,2039,0.49
6,18,3.0,2040,0.49
6,18,3.0,2041,0.49
6,18,3.0,2042,0.49
6,18,3.0,2043,0.49
6,18,3.0,2044,0.49
6,18,3.0,2045,0.49
6,18,3.0,2046,0.49
6,18,3.0,2047,0.49
6,18,3.0,2048,0.49
6,18,3.0,2049,0.49
6,18,3.0,2050,0.49
7,8,1.0,2023,0.634
7,8,1.0,2024,0.634
7,8,1.0,2025,0.634
7,8,1.0,2026,0.634
7,8,1.0,2027,0.634
7,8,1.0,2028,0.634
7,8,1.0,2029,0.634
7,8,1.0,2030,0.634
7,8,1.0,2031,0.634
7,8,1.0,2032,0.634
7,8,1.0,2033,0.634
7,8,1.0,2034,0.634
7,8,1.0,2035,0.634
7,8,1.0,2036,0.634
7,8,1.0,2037,0.634
7,8,1.0,2038,0.634
7,8,1.0,2039,0.634
7,8,1.0,2040,0.634
7,8,1.0,2041,0.634
7,8,1.0,2042,0.634
7,8,1.0,2043,0.634
7,8,1.0,2044,0.634
7,8,1.0,2045,0.634
7,8,1.0,2046,0.634
7,8,1.0,2047,0.634
7,8,1.0,2048,0.634
7,8,1.0,2049,0.634
7,8,1.0,2050,0.634
7,8,2.0,2023,0.634
7,8,2.0,2024,0.634
7,8,2.0,2025,0.634
7,8,2.0,2026,0.634
7,8,2.0,2027,0.634
7,8,2.0,2028,0.634
7,8,2.0,2029,0.634
7,8,2.0,2030,0.634
7,8,2.0,2031,0.634
7,8,2.0,2032,0.634
7,8,2.0,2033,0.634
7,8,2.0,2034,0.634
7,8,2.0,2035,0.634
7,8,2.0,2036,0.634
7,8,2.0,2037,0.634
7,8,2.0,2038,0.634
7,8,2.0,2039,0.634
7,8,2.0,2040,0.634
7,8,2.0,2041,0.634
7,8,2.0,2042,0.634
7,8,2.0,2043,0.634
7,8,2.0,2044,0.634
7,8,2.0,2045,0.634
7,8,2.0,2046,0.634
7,8,2.0,2047,0.634
7,8,2.0,2048,0.634
7,8,2.0,2049,0.634
7,8,2.0,2050,0.634
7,8,3.0,2023,0.634
7,8,3.0,2024,0.634
7,8,3.0,2025,0.634
7,8,3.0,2026,0.634
7,8,3.0,2027,0.634
7,8,3.0,2028,0.634
7,8,3.0,2029,0.634
7,8,3.0,2030,0.634
7,8,3.0,2031,0.634
7,8,3.0,2032,0.634
7,8,3.0,2033,0.634
7,8,3.0,2034,0.634
7,8,3.0,2035,0.634
7,8,3.0,2036,0.634
7,8,3.0,2037,0.634
7,8,3.0,2038,0.634
7,8,3.0,2039,0.634
7,8,3.0,2040,0.634
7,8,3.0,2041,0.634
7,8,3.0,2042,0.634
7,8,3.0,2043,0.634
7,8,3.0,2044,0.634
7,8,3.0,2045,0.634
7,8,3.0,2046,0.634
7,8,3.0,2047,0.634
7,8,3.0,2048,0.634
7,8,3.0,2049,0.634
7,8,3.0,2050,0.634
7,9,1.0,2023,1.4
7,9,1.0,2024,1.4
7,9,1.0,2025,1.4
7,9,1.0,2026,1.4
7,9,1.0,2027,1.4
7,9,1.0,2028,1.4
7,9,1.0,2029,1.4
7,9,1.0,2030,1.4
7,9,1.0,2031,1.4
7,9,1.0,2032,1.4
7,9,1.0,2033,1.4
7,9,1.0,2034,1.4
7,9,1.0,2035,1.4
7,9,1.0,2036,1.4
7,9,1.0,2037,1.4
7,9,1.0,2038,1.4
7,9,1.0,2039,1.4
7,9,1.0,2040,1.4
7,9,1.0,2041,1.4
7,9,1.0,2042,1.4
7,9,1.0,2043,1.4
7,9,1.0,2044,1.4
7,9,1.0,2045,1.4
7,9,1.0,2046,1.4
7,9,1.0,2047,1.4
7,9,1.0,2048,1.4
7,9,1.0,2049,1.4
7,9,1.0,2050,1.4
7,9,2.0,2023,1.4
7,9,2.0,2024,1.4
7,9,2.0,2025,1.4
7,9,2.0,2026,1.4
7,9,2.0,2027,1.4
7,9,2.0,2028,1.4
7,9,2.0,2029,1.4
7,9,2.0,2030,1.4
7,9,2.0,2031,1.4
7,9,2.0,2032,1.4
7,9,2.0,2033,1.4
7,9,2.0,2034,1.4
7,9,2.0,2035,1.4
7,9,2.0,2036,1.4
7,9,2.0,2037,1.4
7,9,2.0,2038,1.4
7,9,2.0,2039,1.4
7,9,2.0,2040,1.4
7,9,2.0,2041,1.4
7,9,2.0,2042,1.4
7,9,2.0,2043,1.4
7,9,2.0,2044,1.4
7,9,2.0,2045,1.4
7,9,2.0,2046,1.4
7,9,2.0,2047,1.4
7,9,2.0,2048,1.4
7,9,2.0,2049,1.4
7,9,2.0,2050,1.4
7,9,3.0,2023,1.4
7,9,3.0,2024,1.4
7,9,3.0,2025,1.4
7,9,3.0,2026,1.4
7,9,3.0,2027,1.4
7,9,3.0,2028,1.4
7,9,3.0,2029,1.4
7,9,3.0,2030,1.4
7,9,3.0,2031,1.4
7,9,3.0,2032,1.4
7,9,3.0,2033,1.4
7,9,3.0,2034,1.4
7,9,3.0,2035,1.4
7,9,3.0,2036,1.4
7,9,3.0,2037,1.4
7,9,3.0,2038,1.4
7,9,3.0,2039,1.4
7,9,3.0,2040,1.4
7,9,3.0,2041,1.4
7,9,3.0,2042,1.4
7,9,3.0,2043,1.4
7,9,3.0,2044,1.4
7,9,3.0,2045,1.4
7,9,3.0,2046,1.4
7,9,3.0,2047,1.4
7,9,3.0,2048,1.4
7,9,3.0,2049,1.4
7,9,3.0,2050,1.4
8,7,1.0,2023,0.634
8,7,1.0,2024,0.634
8,7,1.0,2025,0.634
8,7,1.0,2026,0.634
8,7,1.0,2027,0.634
8,7,1.0,2028,0.634
8,7,1.0,2029,0.634
8,7,1.0,2030,0.634
8,7,1.0,2031,0.634
8,7,1.0,2032,0.634
8,7,1.0,2033,0.634
8,7,1.0,2034,0.634
8,7,1.0,2035,0.634
8,7,1.0,2036,0.634
8,7,1.0,2037,0.634
8,7,1.0,2038,0.634
8,7,1.0,2039,0.634
8,7,1.0,2040,0.634
8,7,1.0,2041,0.634
8,7,1.0,2042,0.634
8,7,1.0,2043,0.634
8,7,1.0,2044,0.634
8,7,1.0,2045,0.634
8,7,1.0,2046,0.634
8,7,1.0,2047,0.634
8,7,1.0,2048,0.634
8,7,1.0,2049,0.634
8,7,1.0,2050,0.634
8,7,2.0,2023,0.634
8,7,2.0,2024,0.634
8,7,2.0,2025,0.634
8,7,2.0,2026,0.634
8,7,2.0,2027,0.634
8,7,2.0,2028,0.634
8,7,2.0,2029,0.634
8,7,2.0,2030,0.634
8,7,2.0,2031,0.634
8,7,2.0,2032,0.634
8,7,2.0,2033,0.634
8,7,2.0,2034,0.634
8,7,2.0,2035,0.634
8,7,2.0,2036,0.634
8,7,2.0,2037,0.634
8,7,2.0,2038,0.634
8,7,2.0,2039,0.634
8,7,2.0,2040,0.634
8,7,2.0,2041,0.634
8,7,2.0,2042,0.634
8,7,2.0,2043,0.634
8,7,2.0,2044,0.634
8,7,2.0,2045,0.634
8,7,2.0,2046,0.634
8,7,2.0,2047,0.634
8,7,2.0,2048,0.634
8,7,2.0,2049,0.634
8,7,2.0,2050,0.634
8,7,3.0,2023,0.634
8,7,3.0,2024,0.634
8,7,3.0,2025,0.634
8,7,3.0,2026,0.634
8,7,3.0,2027,0.634
8,7,3.0,2028,0.634
8,7,3.0,2029,0.634
8,7,3.0,2030,0.634
8,7,3.0,2031,0.634
8,7,3.0,2032,0.634
8,7,3.0,2033,0.634
8,7,3.0,2034,0.634
8,7,3.0,2035,0.634
8,7,3.0,2036,0.634
8,7,3.0,2037,0.634
8,7,3.0,2038,0.634
8,7,3.0,2039,0.634
8,7,3.0,2040,0.634
8,7,3.0,2041,0.634
8,7,3.0,2042,0.634
8,7,3.0,2043,0.634
8,7,3.0,2044,0.634
8,7,3.0,2045,0.634
8,7,3.0,2046,0.634
8,7,3.0,2047,0.634
8,7,3.0,2048,0.634
8,7,3.0,2049,0.634
8,7,3.0,2050,0.634
8,9,1.0,2023,5.7
8,9,1.0,2024,5.7
8,9,1.0,2025,5.7
8,9,1.0,2026,5.7
8,9,1.0,2027,5.7
8,9,1.0,2028,5.7
8,9,1.0,2029,5.7
8,9,1.0,2030,5.7
8,9,1.0,2031,5.7
8,9,1.0,2032,5.7
8,9,1.0,2033,5.7
8,9,1.0,2034,5.7
8,9,1.0,2035,5.7
8,9,1.0,2036,5.7
8,9,1.0,2037,5.7
8,9,1.0,2038,5.7
